Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,
3,84943,Tripura,"Agartala Med Coll, Agartala",FORENSIC MEDICINE,AIQ,GEN,"1,50,000","55,200",1,"35,00,000",580,
3,84952,Himachal Pradesh,"Govt Med Coll, Nahan",SPM,AIQ,SC,"39,000","40,000",3,"40,00,000",Info Not Available,
3,84954,Maharashtra,"Datta Meghe Med Coll, Nagpur",GENERAL SURGERY,MNG,GEN,"40,00,000",66629,1,500000,925,
3,84967,Odisha,"Kalinga IMS, Bhubaneswar",IHBT,MNG,GEN,"9,00,000",70000,0,0,1750,
3,84973,Maharashtra,"DY Patil, Pimpri, Pune",ANAESTHESIOLOGY,MNG,GEN,"35,00,000","76,629",1,0,2011,
3,84975,Telangana,"Malla Reddy IMS, Hyderabad",PATHOLOGY,MNG,GEN,"11,00,000",45000,1,1500000,940,
3,84983,Kerala,"Govt Med Coll, Thrissur",PHYSIOLOGY,AIQ,OBC,"69,470",57876,1,"50,00,000",1400,
3,84989,Uttar Pradesh,"UP Univ of Med Sci, Etawah",ANAESTHESIOLOGY,AIQ,ST,40000,"1,00,980",2,"40,00,000",1268,
3,84990,Odisha,"SCB, Cuttack",PHYSIOLOGY,AIQ,GEN,"38,500","88,686",2,"66,30,000",2106,
3,84992,Pondicherry,"MGMC & RI, Pondicherry",ANAESTHESIOLOGY,MNG,GEN,"32,00,000",40000,0,0,1380,
3,84994,Himachal Pradesh,"LalBahShastri Govt Med, Mandi",MICROBIOLOGY,AIQ,GEN,"39,000","40,000",3,"40,00,000",500,
3,85005,Tamil Nadu,"Sree Balaji Med Coll, Chennai",PSYCHIATRY,MNG,GEN,"35,00,000","25,000",0,0,1250,
3,85013,Haryana,"Medanta The Medicity, Gurgaon",DNBBIOCHEMISTRY,DNB Post MBBS,GEN,125000,65000,0,0,1200,
3,85020,Maharashtra,"DY Patil, Kolhapur",PATHOLOGY,MNG,GEN,"12,20,000",76629,1,"20,00,000",800,
3,85025,Bihar,"Jawaharlal Nehru, Bhagalpur",PHYSIOLOGY,AIQ,OBC,"9,000",82000,3,"25,00,000",800,
3,85033,Gujarat,"Govt Med Coll, Surat",MICROBIOLOGY,AIQ,EWS,"30,000",100800,1,"40,00,000",1150,
3,85034,Maharashtra,"JN Med College, Meghe, Wardha",GENERAL MEDICINE,NRI,GEN,"66,22,000","66,829",1,500000,2150,
3,85046,Telangana,"Rajiv Gandhi IMS, Adilabad",PHARMACOLOGY,AIQ,GEN,"25,000",58289,1,2000000,Info Not Available,
3,85063,Maharashtra,"SRTT, Ambajogai",MICROBIOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,518,
3,85069,Madhya Pradesh,"Govt Med Coll, Ratlam",PHARMACOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,300,
3,85076,Karnataka,"Rajeshwari, Bangalore",ANAESTHESIOLOGY,MNG,GEN,"32,00,000","25,000",0,0,1460,
3,85087,Maharashtra,"AFMC, Pune",PATHOLOGY,AFMS,AFMS-Priority IV,"1,43,500",91282,5,"57,50,000",1082,
3,85091,Uttar Pradesh,"KGMU, Lucknow",ANATOMY,AIQ,GEN,"54,700",109955,2,"40,00,000",4500,
3,85092,Rajasthan,"General Hospital, Karauli",DFAM(NBEMS),NBE Diploma,SC,125000,"60,375",0,0,Info Not Available,
3,85094,Karnataka,"SDU Med Coll, Kolar",PATHOLOGY,MNG,GEN,"8,80,000","45,000",1,"22,00,000",1100,
3,85096,Telangana,"Malla Reddy(Women), Hyderabad",ANAESTHESIOLOGY,MNG,GEN,"26,00,000",45000,1,1500000,1050,
3,85122,Uttar Pradesh,"Santosh Med Coll, Ghaziabad",DERMATOLOGY,NRI,GEN,"1,46,13,000",56010,0,0,800,
3,85126,Telangana,"Malla Reddy(Women), Hyderabad",GENERAL SURGERY,MNG,GEN,"40,00,000",45000,1,1500000,1050,
3,85141,Rajasthan,"District Hospital, Dholpur",DFAM(NBEMS),NBE Diploma,SC,125000,"60,375",0,0,Info Not Available,
3,85165,Maharashtra,"DY Patil, Pimpri, Pune",OPHTHALMOLOGY,MNG,GEN,"45,00,000","76,629",1,0,2011,
3,85168,Tamil Nadu,"Meenakshi Med Coll, Enathur",GENERAL SURGERY,MNG,GEN,"40,00,000",25000,0,0,1110,
3,85176,Tamil Nadu,"ACS Med Coll, Chennai",GENERAL MEDICINE,NRI,GEN,"65,13,000","20,000",0,0,1050,
3,85178,Tamil Nadu,Tirunelveli Med Coll,FORENSIC MEDICINE,AIQ,SC,"50,000","52,451",2,"40,00,000",1737,
3,85221,Telangana,"Malla Reddy IMS, Hyderabad",DERMATOLOGY,NRI,GEN,"1,25,25,000",45000,1,1500000,940,
3,85258,Tamil Nadu,"Vinayaka Missions, Salem",GENERAL SURGERY,MNG,GEN,"38,12,000",35000,0,0,560,
3,85280,Karnataka,"Siddhartha Med Coll, Tumkur",RADIO DIAGNOSIS,NRI,GEN,"1,00,00,000",30000,0,0,960,
3,85289,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ORTHOPAEDICS,MNG,GEN,"43,00,000",48000,0,0,1180,
3,85290,Karnataka,"Rajeshwari, Bangalore",ORTHOPAEDICS,MNG,GEN,"50,00,000","25,000",0,0,1460,
3,85291,Gujarat,"Govt Med Coll, Bhavnagar",GENERAL MEDICINE,AIQ,GEN-PwD,"30,000",100800,1,"40,00,000",720,
3,85307,Maharashtra,"Govt Med Coll, Nanded",SPM,AIQ,EWS,"1,43,300",92522,1,5000000,750,
3,85347,Haryana,"BPS Govt Med Coll, Sonepat",BIOCHEMISTRY,AIQ,GEN,"1,25,000","1,00,980",0,0,506,
3,85349,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ORTHOPAEDICS,MNG,GEN,"43,00,000",48000,0,0,1180,
3,85395,Maharashtra,"BVDU, Pune",GENERAL MEDICINE,NRI,GEN,"1,06,09,000","76,000",1,"12,00,000",856,
3,85402,Telangana,"Osmania Med Coll, Hyderabad",PHARMACOLOGY,AIQ,SC,"25,000",58289,1,2000000,4800,
3,85404,Karnataka,"Yenepoya Med Coll, Mangalore",ENT,MNG,GEN,"35,00,000","45,000",0,0,910,
3,85406,Tamil Nadu,"Meenakshi Med Coll, Enathur",OPHTHALMOLOGY,MNG,GEN,"35,00,000",25000,0,0,1110,
3,85414,Pondicherry,"Aarupadai Veedu, Pondicherry",ENT,MNG,GEN,"30,00,000",40000,0,0,584,
3,85417,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",ANAESTHESIOLOGY,AIQ,ST,40000,"1,00,980",2,"40,00,000",Info Not Available,
3,85423,Haryana,"Pt BD Sharma, Rohtak",PHYSIOLOGY,AIQ,GEN,"1,25,000","1,00,980",0,0,2080,
3,85433,Karnataka,"Yenepoya Med Coll, Mangalore",ORTHOPAEDICS,MM,GEN,"40,00,000","45,000",0,0,910,
3,85462,Tamil Nadu,"Meenakshi Med Coll, Enathur",OBG,NRI,GEN,"58,45,000",25000,0,0,1110,
3,85476,Pondicherry,"Aarupadai Veedu, Pondicherry",OPHTHALMOLOGY,MNG,GEN,"35,00,000",40000,0,0,584,
3,85477,Tamil Nadu,"Shri Satya Sai, Kancheepuram",RADIO DIAGNOSIS,NRI,GEN,"62,63,000","35,000",0,0,1120,
3,85484,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ANAESTHESIOLOGY,MNG,GEN,"33,00,000",48000,0,0,1180,
3,85514,Uttar Pradesh,"Santosh Med Coll, Ghaziabad",ANAESTHESIOLOGY,MNG,GEN,"25,00,000",56010,0,0,800,
3,85518,Maharashtra,"BVDU, Pune",PATHOLOGY,MNG,GEN,"16,28,025","76,000",1,"12,00,000",856,
3,85520,Pondicherry,"Aarupadai Veedu, Pondicherry",GENERAL SURGERY,MNG,GEN,"40,00,000",40000,0,0,584,
3,85564,Maharashtra,"Govt Med Coll, Nanded",FORENSIC MEDICINE,AIQ,GEN,"1,43,300",92522,1,5000000,750,
3,85566,Telangana,"Malla Reddy(Women), Hyderabad",ANAESTHESIOLOGY,MNG,GEN,"26,00,000",45000,1,1500000,1050,
3,85571,West Bengal,"RG Kar Med Coll, Kolkata",MICROBIOLOGY,AIQ,GEN,"12,000",49884,3,"30,00,000",1663,
3,85586,Maharashtra,"DY Patil, Pimpri, Pune",ANAESTHESIOLOGY,MNG,GEN,"35,00,000","76,629",1,0,2011,
3,85606,Madhya Pradesh,"Govt Med Coll, Khandwa",FORENSIC MEDICINE,AIQ,GEN,"1,01,500",75444,1,1000000,-,
3,85608,West Bengal,"Chittaranjan CancerInst,Kolkata",ANAESTHESIOLOGY,AIQ,ST,"12,000",49884,1,"10,00,000",670,
3,85617,Gujarat,"SBKS, Vadodara",PHARMACOLOGY,MNG,GEN,"3,00,000","1,00,800",0,0,1340,
3,85631,Rajasthan,"RNT, Udaipur",PHARMACOLOGY,AIQ,OBC,"12,812","82,800",2,"25,00,000",2206,
3,85663,Karnataka,"ESI, Bangalore",ANATOMY,AIQ,SC,"2,50,000","1,11,780",2,"10,00,000",530,
3,85664,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ORTHOPAEDICS,MNG,GEN,"43,00,000",48000,0,0,1180,
3,85665,Pondicherry,"SLIMS, Pondicherry",PSYCHIATRY,MNG,GEN,"35,00,000",43000,0,0,1230,
3,85666,Karnataka,"Siddhartha Med Coll, Tumkur",EMERGENCY MEDICINE,MNG,GEN,"31,50,000",30000,0,0,960,
3,85680,Karnataka,"ESI, Bangalore",MICROBIOLOGY,AIQ,SC,"2,50,000","1,11,780",2,"10,00,000",530,
3,85703,Delhi,"ABVIMS (Dr RML Hosp), Delhi",PATHOLOGY,IP,GEN,"41,000","1,20,965",0,0,1626,
3,85714,Maharashtra,"DY Patil, Pimpri, Pune",DERMATOLOGY,NRI,GEN,"1,08,55,000","76,629",1,0,2011,
3,85717,Kerala,"Govt Med Coll, Thrissur",ANATOMY,AIQ,GEN,"69,470",57876,1,"50,00,000",1400,
3,85720,Assam,"Assam Med Coll, Dibrugarh",SPM,AIQ,SC,"17,900","55,200",2,"20,00,000",1365,
3,85724,Karnataka,"Yenepoya Med Coll, Mangalore",GENERAL MEDICINE,NRI,GEN,"70,00,000","45,000",0,0,910,
3,85742,West Bengal,"SouthEastRailwayHosp,Kolkata",DNBGENERAL SURGERY,DNB Post MBBS,ST,125000,"1,04,857",0,0,303,
3,85744,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ORTHOPAEDICS,MNG,GEN,"43,00,000",48000,0,0,1180,
3,85745,Bihar,"Darbhanga, Lehriasarai",SPM,AIQ,SC,"9,000",82000,3,"25,00,000",1030,
3,85751,Tamil Nadu,"Shri Satya Sai, Kancheepuram",OPHTHALMOLOGY,MNG,GEN,"35,00,000","35,000",0,0,1120,
3,85758,Odisha,"Bhima Bhoi Med Coll, Balangir",DFAM(NBEMS),NBE Diploma,SC,125000,70868,2,"34,78,000",Info Not Available,
3,85763,Maharashtra,"Grant Med Coll, Mumbai",PATHOLOGY,AIQ,ST,"1,43,300",92522,1,5000000,2844,
3,85793,Maharashtra,"DY Patil, Kolhapur",PATHOLOGY,MNG,GEN,"12,20,000",76629,1,"20,00,000",800,
3,85796,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ANAESTHESIOLOGY,MNG,GEN,"33,00,000",48000,0,0,1180,
3,85805,Karnataka,"Rajeshwari, Bangalore",ORTHOPAEDICS,MNG,GEN,"50,00,000","25,000",0,0,1460,
3,85808,Tamil Nadu,"Meenakshi Med Coll, Enathur",OPHTHALMOLOGY,MNG,GEN,"35,00,000",25000,0,0,1110,
3,85836,Tamil Nadu,Tirunelveli Med Coll,ANAESTHESIOLOGY,AIQ,ST,"50,000","52,451",2,"40,00,000",1737,
3,85844,Maharashtra,"JN Med College, Meghe, Wardha",GENERAL SURGERY,NRI,GEN,"50,35,000","66,829",1,500000,2150,
3,85847,Uttar Pradesh,"Govt IMS, Kasna",PHYSIOLOGY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",500,
3,85851,Pondicherry,"Vinayaka Missions, Karaikal",FORENSIC MEDICINE,MNG,GEN,"4,00,000",0,0,0,590,
3,85861,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",SPM,AIQ,EWS,"1,01,500",75444,1,1000000,1150,
3,85867,Telangana,"Malla Reddy(Women), Hyderabad",GENERAL SURGERY,MNG,GEN,"40,00,000",45000,1,1500000,1050,
3,85883,Karnataka,"Shri BM Patil, Vijayapura",ORTHOPAEDICS,NRI,GEN,"50,00,000","45,000",0,0,1130,
3,85885,Madhya Pradesh,"Govt Med Coll, Ratlam",MICROBIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,300,
3,85913,Tamil Nadu,"Shri Satya Sai, Kancheepuram",GENERAL SURGERY,MNG,GEN,"40,00,000","35,000",0,0,1120,
3,85938,Karnataka,"Gulbarga IMS, Gulbarga",MICROBIOLOGY,AIQ,OBC,"69,150",56250,3,"50,00,000",873,
3,85956,Karnataka,"Rajeshwari, Bangalore",ORTHOPAEDICS,MNG,GEN,"50,00,000","25,000",0,0,1460,
3,85969,Delhi,"MAMC, Delhi",PATHOLOGY,DU,SC,"57,600","1,26,927",0,0,2800,
3,85971,Maharashtra,"DY Patil, Navi Mumbai",ANAESTHESIOLOGY,MNG,GEN,"33,00,000",76629,1,1000000,1662,
3,85976,Uttarakhand,"VCSG MedCollHosp,PauriGarhwal",DNBGENERAL SURGERY,DNB Post MBBS,ST,125000,76600,2,"2,50,00,000",774,
3,86000,Pondicherry,"SLIMS, Pondicherry",OPHTHALMOLOGY,MNG,GEN,"35,00,000",43000,0,0,1230,
3,86001,Tamil Nadu,"ACS Med Coll, Chennai",ENT,MNG,GEN,"30,00,000","20,000",0,0,1050,
3,86009,Maharashtra,"Krishna IMS, Karad",PHARMACOLOGY,MNG,GEN,"1,00,000",88213,1,"5,00,000",1125,
3,86027,Uttar Pradesh,"Santosh Med Coll, Ghaziabad",ENT,MNG,GEN,"30,00,000",56010,0,0,800,
3,86029,Karnataka,"SDU Med Coll, Kolar",ENT,MNG,GEN,"30,00,000","45,000",1,"22,00,000",1100,
3,86048,Karnataka,"Rajeshwari, Bangalore",PAEDIATRICS,NRI,GEN,"67,22,000","25,000",0,0,1460,
3,86060,Uttar Pradesh,"S N Med Coll, Agra",DERMATOLOGY,AIQ,GEN-PwD,40000,"1,00,980",2,"40,00,000",976,
3,86061,Tamil Nadu,"Shri Satya Sai, Kancheepuram",GENERAL SURGERY,MNG,GEN,"40,00,000","35,000",0,0,1120,
3,86067,Pondicherry,"Aarupadai Veedu, Pondicherry",ENT,MNG,GEN,"30,00,000",40000,0,0,584,
3,86073,Karnataka,"JN Medical College, Belgaum",PATHOLOGY,MNG,GEN,"11,44,000","45,000",1,"10,00,000",2400,
3,86089,Maharashtra,"Govt Med Coll, Gondia",PHARMACOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,500,
3,86094,Pondicherry,"Vinayaka Missions, Karaikal",ANAESTHESIOLOGY,MNG,GEN,"24,00,000",40000,0,0,590,
3,86100,Maharashtra,"JN Med College, Meghe, Wardha",PATHOLOGY,MNG,GEN,"15,55,000","66,829",1,500000,2150,
3,86123,Telangana,"Govt Med Coll, Nalgonda",PHARMACOLOGY,AIQ,GEN,"25,000",58289,1,2000000,580,
3,86124,Pondicherry,"MGMC & RI, Pondicherry",PAEDIATRICS,NRI,GEN,"58,45,000",40000,0,0,1380,
3,86128,Uttar Pradesh,"S N Med Coll, Agra",DCH,AIQ,ST,40000,"1,00,980",2,"20,00,000",976,
3,86132,Gujarat,"Govt Med Coll, Surat",BIOCHEMISTRY,AIQ,SC,"30,000",100800,0,0,1150,
3,86138,Tamil Nadu,"Vinayaka Missions, Salem",GENERAL SURGERY,MNG,GEN,"38,12,000",35000,0,0,560,
3,86139,Odisha,"Kalinga IMS, Bhubaneswar",ENT,NRI,GEN,"41,75,000",70000,0,0,1750,
3,86147,Telangana,"Malla Reddy IMS, Hyderabad",GENERAL SURGERY,MNG,GEN,"40,00,000",45000,1,1500000,940,
3,86168,West Bengal,"College of Med & SDH, Kolkata",MICROBIOLOGY,AIQ,GEN,"12,000",49884,3,"30,00,000",500,
3,86196,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",FORENSIC MEDICINE,AIQ,GEN,"48,600",60823,0,0,715,
3,86198,Maharashtra,"DY Patil, Navi Mumbai",ANAESTHESIOLOGY,MNG,GEN,"33,00,000",76629,1,1000000,1662,
3,86199,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ORTHOPAEDICS,MNG,GEN,"43,00,000",48000,0,0,1180,
3,86237,Gujarat,"SBKS, Vadodara",PHARMACOLOGY,MNG,GEN,"3,00,000","1,00,800",0,0,1340,
3,86271,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ANAESTHESIOLOGY,MNG,GEN,"33,00,000",48000,0,0,1180,
3,86274,Karnataka,"SDU Med Coll, Kolar",ANAESTHESIOLOGY,MNG,GEN,"30,00,000","45,000",1,"22,00,000",1100,
3,86285,Karnataka,"Kasturba Med Coll, Manipal",SPM,MNG,GEN,"12,60,000","45,000",0,0,2032,
3,86319,Karnataka,"Rajeshwari, Bangalore",ORTHOPAEDICS,MNG,GEN,"50,00,000","25,000",0,0,1460,
3,86328,Karnataka,"KS Hegde, Mangalore",PATHOLOGY,MNG,GEN,"11,30,000","45,000",0,0,1000,
3,86334,Uttar Pradesh,"Santosh Med Coll, Ghaziabad",RADIO DIAGNOSIS,NRI,GEN,"1,46,13,000",56010,0,0,800,
3,86342,Maharashtra,"Seth GS, Mumbai",PHYSIOLOGY,AIQ,ST,"1,43,300",92522,1,5000000,2250,
3,86349,Tamil Nadu,"Madras Med Coll, Chennai",PSYCHIATRY,AIQ,ST,"50,000","52,451",2,"40,00,000",7285,
3,86401,Delhi,"VMMC, Delhi",FORENSIC MEDICINE,IP,OBC,"41,000","1,20,965",0,0,1550,
3,86440,Delhi,"VMMC, Delhi",ANATOMY,AIQ,OBC,"41,000","1,20,965",0,0,1550,
3,86444,Tamil Nadu,"Meenakshi Med Coll, Enathur",GENERAL SURGERY,MNG,GEN,"40,00,000",25000,0,0,1110,
3,86478,Rajasthan,"RNT, Udaipur",BIOCHEMISTRY,AIQ,EWS,"12,812","82,800",2,"25,00,000",2206,
3,86479,Gujarat,"SBKS, Vadodara",PAEDIATRICS,NRI,GEN,"55,95,000","1,00,800",0,0,1340,
3,86490,Tamil Nadu,"SRM Med Coll, Kancheepuram",PHARMACOLOGY,MNG,GEN,"3,00,000",50923,0,0,1590,
3,86536,Madhya Pradesh,"MGM Med Coll, Indore",MICROBIOLOGY,AIQ,OBC,"1,01,500",75444,1,1000000,1300,
3,86537,Telangana,"Malla Reddy IMS, Hyderabad",PATHOLOGY,MNG,GEN,"11,00,000",45000,1,1500000,940,
3,86540,Karnataka,"Hassan IMS, Hassan",PSYCHIATRY,AIQ,ST,"1,24,150",56250,3,"50,00,000",Info Not Available,
3,86547,Maharashtra,"MGM Med Coll, Aurangabad",OBG,NRI,GEN,"1,00,00,000",88000,1,2500000,700,
3,86554,West Bengal,Burdwan Medical College,FORENSIC MEDICINE,AIQ,GEN,"12,000",49884,3,"30,00,000",1099,
3,86564,Jammu and Kashmir,"Govt Med Coll, Srinagar",SPM,AIQ,SC,"35,750",59500,0,0,2150,
3,86568,Haryana,"Medanta The Medicity, Gurgaon",DNBBIOCHEMISTRY,DNB Post MBBS,GEN,125000,65000,0,0,1200,
3,86571,Telangana,"Malla Reddy(Women), Hyderabad",ANAESTHESIOLOGY,MNG,GEN,"26,00,000",45000,1,1500000,1050,
3,86597,Uttar Pradesh,"GSVM Med Coll, Kanpur",BIOCHEMISTRY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",2083,
3,86605,Maharashtra,"Govt Med Coll, Gondia",MICROBIOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,500,
3,86623,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ORTHOPAEDICS,MNG,GEN,"43,00,000",48000,0,0,1180,
3,86648,Uttar Pradesh,"S N Med Coll, Agra",MICROBIOLOGY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",976,
3,86658,Tamil Nadu,"Meenakshi Med Coll, Enathur",ANAESTHESIOLOGY,MNG,GEN,"30,00,000",25000,0,0,1110,
3,86673,Karnataka,"Command Hospital, Bangalore",PATHOLOGY,AFMS,AFMS-Priority IV,"20,000",56250,5,"57,50,000",716,
3,86674,Pondicherry,"SLIMS, Pondicherry",OBG,MNG,GEN,"60,00,000",43000,0,0,1230,
3,86685,Chhattisgarh,"Pt JNM Med Coll, Raipur",FORENSIC MEDICINE,AIQ,GEN,"20,000",67500,2,"50,00,000",1246,
3,86689,Maharashtra,"Govt Med Coll, Akola",PHARMACOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,840,
3,86703,Telangana,"Malla Reddy IMS, Hyderabad",SPM,MNG,GEN,"2,50,000",45000,1,1500000,940,
3,86711,Kerala,"Govt Med Coll, Thrissur",PHARMACOLOGY,AIQ,SC,"69,470",57876,1,"50,00,000",1400,
3,86733,Maharashtra,"DY Patil, Navi Mumbai",ANAESTHESIOLOGY,MNG,GEN,"33,00,000",76629,1,1000000,1662,
3,86735,Pondicherry,"MGMC & RI, Pondicherry",ANAESTHESIOLOGY,MNG,GEN,"32,00,000",40000,0,0,1380,
3,86738,Maharashtra,"MGM Med Coll, Aurangabad",GENERAL SURGERY,NRI,GEN,"80,00,000",88000,1,2500000,700,
3,86762,Odisha,"Kalinga IMS, Bhubaneswar",ANAESTHESIOLOGY,NRI,GEN,"41,75,000",70000,0,0,1750,
3,86775,Telangana,"Malla Reddy IMS, Hyderabad",GENERAL SURGERY,MNG,GEN,"40,00,000",45000,1,1500000,940,
3,86797,Tamil Nadu,"Sree Balaji Med Coll, Chennai",SPM,MNG,GEN,"8,00,000","25,000",0,0,1250,
3,86820,Kerala,"Amrita School of Med, Kochi",FORENSIC MEDICINE,MNG,GEN,"6,60,000",43000,0,0,1110,
3,86856,Madhya Pradesh,"MGM Med Coll, Indore",PHARMACOLOGY,AIQ,SC,"1,01,500",75444,1,1000000,1300,
3,86867,Maharashtra,"BJMC, Pune",PATHOLOGY,AIQ,ST,"1,43,300",92522,1,5000000,1296,
3,86898,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",PHARMACOLOGY,AIQ,GEN,"48,600",60823,0,0,1450,
3,86900,Kerala,"Govt Med Coll, Kottayam",BIOCHEMISTRY,AIQ,OBC,"69,470",57876,1,"50,00,000",Info Not Available,
3,86908,Rajasthan,"SP Med Coll, Bikaner",BIOCHEMISTRY,AIQ,GEN,"12,812","82,800",2,"25,00,000",Info Not Available,
3,86910,Karnataka,"Gadag IMS, Gadag",FORENSIC MEDICINE,AIQ,GEN,"69,150",56250,3,"50,00,000",Info Not Available,
3,86944,Karnataka,"Mandya IMS, Mandya",SPM,AIQ,EWS,"69,150",56250,3,"50,00,000",Info Not Available,
3,86948,Pondicherry,"Aarupadai Veedu, Pondicherry",PSYCHIATRY,MNG,GEN,"30,00,000",40000,0,0,584,
3,86956,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ORTHOPAEDICS,MNG,GEN,"43,00,000",48000,0,0,1180,
3,86960,Maharashtra,"Govt Med Coll, Nanded",DERMATOLOGY,AIQ,EWS-PwD,"1,43,300",92522,1,5000000,750,
3,86992,Karnataka,"Bidar IMS, Bidar",MICROBIOLOGY,AIQ,OBC,"69,150",56250,3,"50,00,000",500,
3,86993,Uttar Pradesh,"JNMC (AMU), Aligarh",PATHOLOGY,AMU,GEN,38000,"1,08,000",0,0,1269,
3,87005,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ORTHOPAEDICS,MNG,GEN,"43,00,000",48000,0,0,1180,
3,87006,Karnataka,"JSS Med Coll, Mysore",GENERAL MEDICINE,NRI,GEN,"88,20,000","45,000",0,0,2060,
3,87011,Uttar Pradesh,"UP Univ of Med Sci, Etawah",BIOCHEMISTRY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",1268,
3,87044,Tamil Nadu,"Meenakshi Med Coll, Enathur",GENERAL SURGERY,MNG,GEN,"40,00,000",25000,0,0,1110,
3,87046,Tamil Nadu,"Shri Satya Sai, Kancheepuram",ENT,MNG,GEN,"35,00,000","35,000",0,0,1120,
3,87051,Telangana,"Malla Reddy IMS, Hyderabad",GENERAL SURGERY,MNG,GEN,"40,00,000",45000,1,1500000,940,
3,87060,Maharashtra,"DY Patil, Kolhapur",GENERAL MEDICINE,NRI,GEN,"64,30,000",76629,1,"20,00,000",800,
3,87065,Maharashtra,"Datta Meghe Med Coll, Nagpur",GENERAL SURGERY,MNG,GEN,"40,00,000",66629,1,500000,925,
3,87067,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",GENERAL MEDICINE,NRI,GEN,"69,58,000",48000,0,0,1180,
3,87072,Karnataka,"SDU Med Coll, Kolar",PATHOLOGY,MNG,GEN,"8,80,000","45,000",1,"22,00,000",1100,
3,87077,Tamil Nadu,Govt Thoothukudi Med Coll,ANAESTHESIOLOGY,AIQ,ST,"50,000","52,451",2,"40,00,000",1212,
3,87078,Pondicherry,"Aarupadai Veedu, Pondicherry",OPHTHALMOLOGY,MNG,GEN,"35,00,000",40000,0,0,584,
3,87079,Jharkhand,"Bokaro General Hosp, Bokaro",DNBOPHTHALMOLOGY,DNB Post MBBS,ST,125000,"60,588",0,0,910,
3,87082,Maharashtra,"DY Patil, Navi Mumbai",ANAESTHESIOLOGY,MNG,GEN,"33,00,000",76629,1,1000000,1662,
3,87143,Jammu and Kashmir,"Govt Med Coll Hosp, Anantnag",DNBPHYSIOLOGY,DNB Post MBBS,GEN,125000,"59,500",0,0,363,
3,87159,Maharashtra,"DY Patil, Pimpri, Pune",ORTHOPAEDICS,MNG,GEN,"55,00,000","76,629",1,0,2011,
3,87192,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",GENERAL MEDICINE,NRI,GEN,"69,58,000",48000,0,0,1180,
3,87211,Delhi,"Lal Bahadur Shastri Hosp,Delhi",DCH(NBEMS),NBE Diploma,ST,125000,126927,0,0,Info Not Available,
3,87225,Telangana,"Malla Reddy(Women), Hyderabad",GENERAL SURGERY,MNG,GEN,"40,00,000",45000,1,1500000,1050,
3,87227,Maharashtra,"VMMC, Solapur",SPM,AIQ,ST,"1,43,300",92522,1,5000000,763,
3,87267,Karnataka,"Bangalore Med Coll, Bangalore",FORENSIC MEDICINE,AIQ,SC,"69,150",56250,3,"50,00,000",1993,
3,87278,Haryana,"Command Hosp, Chandimandir",DNBRADIO DIAGNOSIS,AFMS-DNB,AFMS-Priority III,125000,"1,00,980",5,"57,50,000",-,
3,87290,Karnataka,"Yenepoya Med Coll, Mangalore",ENT,MNG,GEN,"35,00,000","45,000",0,0,910,
3,87311,Rajasthan,"SNMC, Jodhpur",MICROBIOLOGY,AIQ,SC,"12,812","82,800",2,"25,00,000",3101,
3,87312,Tamil Nadu,"SRMC & RI, Chennai",IHBT,MNG,GEN,"9,00,000",48000,0,0,1800,
3,87318,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",FORENSIC MEDICINE,AIQ,OBC,"48,600",60823,0,0,1450,
3,87337,Tamil Nadu,"Vinayaka Missions, Salem",ANAESTHESIOLOGY,MNG,GEN,"25,00,000",35000,0,0,560,
3,87359,Telangana,"Malla Reddy(Women), Hyderabad",ANAESTHESIOLOGY,MNG,GEN,"26,00,000",45000,1,1500000,1050,
3,87364,Uttar Pradesh,"Govt Med Coll, Shahjhanpur",FORENSIC MEDICINE,AIQ,GEN,40000,"1,00,980",2,"40,00,000",460,
